,Unnamed: 0,excel,id,conversation_id,created_at,date,timezone,place,text,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
1051,1051,1051,1.25e+18,1.25e+18,1587400000000.0,20-04-2020 23:04,530,,"The #Lockdown chronology..

#IndiaFightsCorona
#ChineseVirus
#Lockdownextention
#coronavirusinindia
#lockdownindia pic.twitter.com/Z37jUOvxHj","['#lockdown', '#indiafightscorona', '#chinesevirus', '#lockdownextention', '#coronavirusinindia', '#lockdownindia']",[],7.77e+17,7.77e+17,infreakinsanity,$ H @ K T ! ð®ð³,1,23,https://twitter.com/infreakinsanity/status/1252289513403146240,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '777176290868637696', 'username': 'infreakinsanity'}]",,,,,lockdown   chronolog   indiafightscorona   chineseviru   lockdownextent   coronavirusinindia   lockdownindia  ,1
1091,1091,1091,1.25e+18,1.25e+18,1587400000000.0,20-04-2020 22:56,530,,"Can't imagine such a clean vegetable market anywhere well done #Mizoram.
It's something which has to be learned by everyone, we must use this opportunity to make indian clean @swachhbharat .
#COVIDã¼19
#coronavirusinindia
#coronavirus
#IndiaFightsCorona
#SwachhBharat pic.twitter.com/ufCKnM6Pt4","['#mizoram', '#covidã¼19', '#coronavirusinindia', '#coronavirus', '#indiafightscorona', '#swachhbharat']",[],929842440.0,929842440.0,mangleshwar80,Mangleshwar yadav,1,22,https://twitter.com/mangleshwar80/status/1252287420365770753,False,4,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '929842440', 'username': 'mangleshwar80'}, {'user_id': '2831412223', 'username': 'swachhbharat'}]",,,,,imagin   clean   veget   market   anywher   well   done   mizoram   someth   learn   everyon   must   use   opportun   make   indian   clean   covid   coronavirusinindia   coronaviru   indiafightscorona   swachhbharat  ,1
1166,1166,1166,1.25e+18,1.25e+18,1587490000000.0,21-04-2020 23:57,530,Dlf phase iii U block,"Dear modi ji we love you very much but please try to understand the side effects of this pandemic lockdown to our poor people,,, please try to something new for those poor people.... #Narendra_Modi_ji #Modi #India #IndiaFightsCorona #PoorPeoplesCampaign pic.twitter.com/qL2uz5nmLM â at Dlf phase iii U block","['#narendra_modi_ji', '#modi', '#india', '#indiafightscorona', '#poorpeoplescampaign']",[],9.57e+17,9.57e+17,shubhrat37,Shubhrat Mishra,2,23,https://twitter.com/shubhrat37/status/1252665293354102784,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '957310545975062528', 'username': 'shubhrat37'}]",,,,,dear   modi   ji   love   much   pleas   tri   understand   side   effect   pandem   lockdown   poor   peopl   pleas   tri   someth   new   poor   peopl   narendra   modi   ji   modi   india   indiafightscorona   poorpeoplescampaign   dlf   phase   ii   u   block  ,-1
1377,1377,1377,1.25e+18,1.25e+18,1587490000000.0,21-04-2020 23:20,530,,"Amidst this pandemic, heres an effort from me to sing an ode on behalf of mothers, fathers, brothers, sisters, husbands wives (across the world) to their near n dear ones 

Homage to all who succumbed to this global pandemic ðð»

Satnam Sri Waheguru à©´ðð»
#IndiaFightsCoronavirus pic.twitter.com/WbejG0Wl1X",['#indiafightscoronavirus'],[],326588587.0,326588587.0,VikBhambri,Vik Bhambri,2,23,https://twitter.com/VikBhambri/status/1252655953335517184,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '326588587', 'username': 'VikBhambri'}]",,,,,amidst   pandem   here   effort   sing   ode   behalf   mother   father   brother   sister   husband   wife   across   world   near   n   dear   one   homag   succumb   global   pandem   satnam   sri   waheguru   indiafightscoronaviru  ,1
1460,1460,1460,1.25e+18,1.25e+18,1587490000000.0,21-04-2020 23:07,530,,"Really sad to see these test kits not working at this time of need #IndiaFightsCorona @ICMRDELHI #China
Covid-19: Stop using Chinese rapid test kits for 2 days, says ICMR after complaints of faulty kits emerge - India News  https://www.indiatoday.in/india/story/covid-19-stop-rapid-tests-for-2-days-says-icmr-after-complaints-over-results-of-new-kits-1669427-2020-04-21Â â¦","['#indiafightscorona', '#china']",[],58478064.0,58478064.0,SushrutaSamanta,SUSHRUTA SAMANTA,2,23,https://twitter.com/SushrutaSamanta/status/1252652663008829444,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '58478064', 'username': 'SushrutaSamanta'}, {'user_id': '2695241174', 'username': 'ICMRDELHI'}]",,,,,realli   sad   see   test   kit   work   time   need   indiafightscorona   china   covid   stop   use   chines   rapid   test   kit   day   say   icmr   complaint   faulti   kit   emerg   india   news  ,1
1575,1575,1575,1.25e+18,1.25e+18,1587490000000.0,21-04-2020 22:50,530,,"Salute to Corona Warriors. The country is proud of the #COVID19 warriors.
#TataPower
#IndiaFightsCorona
#BecauseItsTata","['#covid19', '#tatapower', '#indiafightscorona', '#becauseitstata']",[],2270457108.0,2270457108.0,KumarMeonly410,kumar ji (RK)ð®ð³,2,22,https://twitter.com/KumarMeonly410/status/1252648314375270400,False,1,2,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2270457108', 'username': 'KumarMeonly410'}, {'user_id': '146758871', 'username': 'TataPower'}]",,,,,salut   corona   warrior   countri   proud   covid   warrior   tatapow   indiafightscorona   becauseitstata  ,1
1625,1625,1625,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:51,530,,"Though a very tough time, but our upcoming generation is getting smarter. As coins have two sides - Kids learning such things, at a very early age, is a good side of this pandemic. Very sure, we will come out of this soon. 
#IndiaFightsCorona
#fightagainstcorona pic.twitter.com/rHLZgqIqAk","['#indiafightscorona', '#fightagainstcorona']",[],1.18e+18,1.18e+18,VarshaS45962002,Varsha Singh,3,23,https://twitter.com/VarshaS45962002/status/1253026226106703874,False,0,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1176765110360002560', 'username': 'VarshaS45962002'}]",,,,,though   tough   time   upcom   gener   get   smarter   coin   two   side   kid   learn   thing   earli   age   good   side   pandem   sure   come   soon   indiafightscorona   fightagainstcorona  ,1
1720,1720,1720,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:39,530,,"Dhanyawad @PMOIndia @narendramodi for creating a personal bodyguard for every Indian to fight COVID-19. #SetuMeraBodyguard hai aur aapka bhi.

Download @SetuAarogya now!

 #IndiaFightsCorona
 https://bit.ly/AarogyaSetuAppDownloadÂ â¦  pic.twitter.com/joKc9tkfYh
@BeejalBhatt @StLouisgirl123","['#setumerabodyguard', '#indiafightscorona']",[],4192953665.0,4192953665.0,vikasm12345,VIKASABEF â¢,3,23,https://twitter.com/vikasm12345/status/1253023027576610824,False,2,1,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4192953665', 'username': 'vikasm12345'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1246035397198528515', 'username': 'SetuAarogya'}, {'user_id': '1354728288', 'username': 'BeejalBhatt'}, {'user_id': '1629362336', 'username': 'StLouisgirl123'}]",,,,,dhanyawad   creat   person   bodyguard   everi   indian   fight   covid   setumerabodyguard   hai   aur   aapka   bhi   download   indiafightscorona  ,1
1724,1724,1724,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:38,530,,"Dhanyawad @PMOIndia @narendramodi for creating a personal bodyguard for every Indian to fight COVID-19. #SetuMeraBodyguard hai aur aapka bhi.

Download @SetuAarogya now!

 #IndiaFightsCorona
 https://bit.ly/AarogyaSetuAppDownloadÂ â¦  pic.twitter.com/joKc9tkfYh
@KalaYadav3 @zafarkeymaker @isharmaneer","['#setumerabodyguard', '#indiafightscorona']",[],4192953665.0,4192953665.0,vikasm12345,VIKASABEF â¢,3,23,https://twitter.com/vikasm12345/status/1253022843870294017,False,1,1,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4192953665', 'username': 'vikasm12345'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1246035397198528515', 'username': 'SetuAarogya'}, {'user_id': '369405403', 'username': 'KalaYadav3'}, {'user_id': '704283054815051776', 'username': 'zafarkeymaker'}, {'user_id': '180472362', 'username': 'isharmaneer'}]",,,,,dhanyawad   creat   person   bodyguard   everi   indian   fight   covid   setumerabodyguard   hai   aur   aapka   bhi   download   indiafightscorona  ,1
1746,1746,1746,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:33,530,,@DC_Gurugram @gurgaonpolice @cmohry @mlkhattar Wonderful and commendable work done by Gurugram Administration #IndiaFightsCorona #lockdown #StayHomeStaySafe #StayHome pic.twitter.com/VdwmMBNxjQ,"['#indiafightscorona', '#lockdown', '#stayhomestaysafe', '#stayhome']",[],1.14e+18,1.14e+18,ShaileshM72,Shailesh Mathur,3,23,https://twitter.com/ShaileshM72/status/1253021598199672832,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1136116622509219840', 'username': 'ShaileshM72'}, {'user_id': '904450515240599552', 'username': 'DC_Gurugram'}, {'user_id': '2538968462', 'username': 'gurgaonpolice'}, {'user_id': '2919390704', 'username': 'cmohry'}, {'user_id': '295833852', 'username': 'mlkhattar'}]",,,,,wonder   commend   work   done   gurugram   administr   indiafightscorona   lockdown   stayhomestaysaf   stayhom  ,-1
1798,1798,1798,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:25,530,,"IMF says India's growth rate could top 7% in 2021 if the coronavirus outbreak is brought under control.
May it happen...!

#IMF
#lockdown
#IndiaFightsCorona
@narendramodi
#IndianEconomy","['#imf', '#lockdown', '#indiafightscorona', '#indianeconomy']",[],1.02e+18,1.02e+18,Priyanshu032002,Priyanshu Kumar Kushwaha,3,23,https://twitter.com/Priyanshu032002/status/1253019542118268929,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1021838823968395265', 'username': 'Priyanshu032002'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,imf   say   india   growth   rate   could   top   coronaviru   outbreak   brought   control   may   happen   imf   lockdown   indiafightscorona   indianeconomi  ,1
1840,1840,1840,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:17,530,,"Dhanyawad @PMOIndia @narendramodi for creating a personal bodyguard for every Indian to fight COVID-19. #SetuMeraBodyguard hai aur aapka bhi.

Download @SetuAarogya now!

 #IndiaFightsCorona
 https://bit.ly/AarogyaSetuAppDownloadÂ â¦
@SetuAarogya
@ajaydevgn
@BJP4India
@BJP4Rajasthan pic.twitter.com/5wFbiZcriQ","['#setumerabodyguard', '#indiafightscorona']",[],71471298.0,71471298.0,pichwai,Ajay Vijayvergia ð®ð³,3,23,https://twitter.com/pichwai/status/1253017697480146944,False,6,1,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '71471298', 'username': 'pichwai'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1246035397198528515', 'username': 'SetuAarogya'}, {'user_id': '65659343', 'username': 'ajaydevgn'}, {'user_id': '207809313', 'username': 'BJP4India'}, {'user_id': '1320141312', 'username': 'BJP4Rajasthan'}]",,,,,dhanyawad   creat   person   bodyguard   everi   indian   fight   covid   setumerabodyguard   hai   aur   aapka   bhi   download   indiafightscorona  ,1
1845,1845,1845,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:17,530,,"CSPs maintaining Social Distancing and serving with  full dedication in Rural Areas of Gorakhpur, UP.

Bravo, Keep the fight against COVID-19 on-  à¤à¥à¤°à¥à¤¨à¤¾ à¤¹à¤¾à¤°à¥à¤à¤¾ à¤¦à¥à¤¶ à¤à¤¿à¤¤à¥à¤à¤¾à¥¤
@TheOfficialSBI @DFS_India
#SBI #ProudSBI
#IndiaFightsCorona pic.twitter.com/GEjAqfOM2f","['#sbi', '#proudsbi', '#indiafightscorona']",[],3219265008.0,3219265008.0,p_baror,P.C.Baror,3,23,https://twitter.com/p_baror/status/1253017557235310592,False,4,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3219265008', 'username': 'p_baror'}, {'user_id': '2251588934', 'username': 'TheOfficialSBI'}, {'user_id': '941222717943975936', 'username': 'DFS_India'}]",,,,,csp   maintain   social   distanc   serv   full   dedic   rural   area   gorakhpur   bravo   keep   fight   covid   sbi   proudsbi   indiafightscorona  ,-1
1907,1907,1907,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:02,530,,Itâs the dedication & hard work of @CaptShoury @grovervj @askbhaskar @sonali_singh & Dr. PRS Chethan and scores of Corona warriors who made this possible! A joy to work with all of you! #CoronaWarriorsTaskForce #IndiaFightsCorona https://twitter.com/ANN_Newsable/status/1252932536499490821Â â¦,"['#coronawarriorstaskforce', '#indiafightscorona']",[],179467862.0,179467862.0,MALAVIKAAVINASH,Malavika Avinash,3,23,https://twitter.com/MALAVIKAAVINASH/status/1253013877039591424,False,32,1,5,https://twitter.com/ANN_Newsable/status/1252932536499490821,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '179467862', 'username': 'MALAVIKAAVINASH'}, {'user_id': '1131120400736198657', 'username': 'CaptShoury'}, {'user_id': '111522630', 'username': 'grovervj'}, {'user_id': '167750538', 'username': 'askbhaskar'}, {'user_id': '17675545', 'username': 'sonali_singh'}]",,,,,dedic   hard   work   dr   pr   chethan   score   corona   warrior   made   possibl   joy   work   coronawarriorstaskforc   indiafightscorona  ,1
1991,1991,1991,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 22:46,530,,"@narendramodi sir, thanks for making this amendment to the law. Request you and your government to take stringent action against those bastards who attack our Covid fighters. #IndiaFightsCorona https://twitter.com/narendramodi/status/1252935838473711618Â â¦",['#indiafightscorona'],[],9.25e+17,9.25e+17,BhasWithLove,Bhaskar Reddy,3,22,https://twitter.com/BhasWithLove/status/1253009741665746944,False,0,0,0,https://twitter.com/narendramodi/status/1252935838473711618,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '924886045899890688', 'username': 'BhasWithLove'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,sir   thank   make   amend   law   request   govern   take   stringent   action   bastard   attack   covid   fighter   indiafightscorona  ,1
2018,2018,2018,1.25e+18,1.25e+18,1587670000000.0,23-04-2020 23:57,530,,"#IndiaFightsCorona
Robust health sector to tackle COVID-19
via NaMo App  pic.twitter.com/FeiXTjFI1R",['#indiafightscorona'],[],7.7e+17,7.7e+17,gagankohlii,Gagan Kohli,4,23,https://twitter.com/gagankohlii/status/1253390155379093506,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '769869539786063873', 'username': 'gagankohlii'}]",,,,,indiafightscorona   robust   health   sector   tackl   covid   via   namo   app  ,-1
2029,2029,2029,1.25e+18,1.25e+18,1587670000000.0,23-04-2020 23:56,530,,"#WorldBookDay 
Books that I have read or listened to during this #lockdown
#7HabitsofHighlyEffectivePeople #ikigai #ChanakyaInYou
#IndiaFightsCorona #Covid19 pic.twitter.com/GiYVqsUlaH","['#worldbookday', '#lockdown', '#7habitsofhighlyeffectivepeople', '#ikigai', '#chanakyainyou', '#indiafightscorona', '#covid19']",[],60009062.0,60009062.0,naveenmallesh,Naveen Mallesh,4,23,https://twitter.com/naveenmallesh/status/1253389866940813312,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '60009062', 'username': 'naveenmallesh'}]",,,,,worldbookday   book   read   listen   lockdown   habitsofhighlyeffectivepeopl   ikigai   chanakyainy   indiafightscorona   covid  ,1
2181,2181,2181,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 23:26,530,,"The Country has full faith in the leadership of Hon PM @narendramodi Ji. An astounding 93.5 per cent people in the country believe that Modi-led gov is handling the coronavirus outbreak effectively.
 https://timesofindia.indiatimes.com/india/over-93-trust-modi-govt-will-handle-covid-19-crisis-well-survey/articleshow/75312862.cmsÂ â¦
#ModiTheGlobalLeader #coronavirus #IndiaFightsCorona","['#modithegloballeader', '#coronavirus', '#indiafightscorona']",[],2605818121.0,2605818121.0,vijaykotharibjp,Adv Vijay Kothari,4,23,https://twitter.com/vijaykotharibjp/status/1253382159060004865,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2605818121', 'username': 'vijaykotharibjp'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,countri   full   faith   leadership   hon   pm   ji   astound   per   cent   peopl   countri   believ   modi   led   gov   handl   coronaviru   outbreak   effect   modithegloballead   coronaviru   indiafightscorona  ,-1
2190,2190,2190,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 23:23,530,,"Finance Ministry sanctions more funds to States for strengthening our fight against COVID-19.
 http://www.amjfinance.com/index.htmlÂ 
#IndiaFightsCorona Press Information Bureau -PIB,Government of India
AMJ FINANCE GROUP

Join official page forward msg all what's up group & what's up status save pic.twitter.com/unbbiGsRGM",['#indiafightscorona'],[],1.04e+18,1.04e+18,AmjFinance,AMJ FINANCE (AMJ),4,23,https://twitter.com/AmjFinance/status/1253381391061942272,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1039873650826993664', 'username': 'AmjFinance'}]",,,,,financ   ministri   sanction   fund   state   strengthen   fight   covid   indiafightscorona   press   inform   bureau   pib   govern   india   amj   financ   group   join   offici   page   forward   msg   group   statu   save  ,1
