,emo,labels,sentiment,text,tweet_id,normalized_text
1566,,1,,hathway isp company and need visit customer for technical issues that they can work from home are not getting code even after applying multiple times even our staff not getting petrol they not have pass code please help pic twitter com ou7x5grtwn,,hathway   pani   need   visit   custom   technic   issu   work   home   get   code   even   appli   multipl   time   even   staff   get   petrol   pa   code   pleas   help   twitter   ouxgrtwn  
1567,,1,,have accounts with corporation bank surat branch now lockdown period have transfer balance from account another can happened union bank india branch varachha road surat this branch nearby home ,,account   corpor   bank   surat   branch   lockdown   period   transfer   balanc   account   anoth   happen   union   bank   india   branch   varachha   road   surat   branch   nearbi   home  
1568,,1,,rayagada where most the police personel deployed covid duty during the lock down home guards came across collecting money threatening people who from villages for treatment they use deploy chekaguda chowk the morning ,,rayagada   polic   personel   deploy   covid   duti   lock   home   guard   came   across   collect   money   threaten   peopl   villag   treatment   deploy   chekaguda   chowk   morn  
1569,,1,,there electricity since 8am today our area are aware tht people working from home due lockdown pls the needful asap area 1st main munneswara layout munnekolala marathahalli 560037 ,,electr   sinc   today   area   awar   peopl   work   home   lockdown   need   asap   area   st   main   munneswara   layout   munnekolala   marathah  
1570,,1,,with work from home given even the subscribed daily capacity internet not available bsnl broadband slower than usual ,,work   home   given   even   subscrib   daili   capac   internet   avail   bsnl   broadband   slower   usual  
1571,,1,,listening this since last days and nothing happens unable work from home with such bad connectivity internet,,listen   sinc   last   day   noth   happen   unabl   work   home   connect   internet  
1572,,1,,personal protective equipment doctors need these protect themselves from corona there are very shortage ppe india the docs will not wear they will get infected ,,person   protect   equip   doctor   need   protect   corona   shortag   india   doc   wear   infect  
1573,,1,,after testing negative 5th and 6th corona tests singer discharged from hospital but she has quarantined her home for days take care kanika ,,test   neg   th   th   corona   test   ser   discharg   hospit   quarantin   home   day   take   care   kanika  
1574,,1,,india lockdown and have blocked cash credit limit due stock statement have pay custom duty yesterday grocery store which about 2km away from home police people don’ ask anything and take wheeler and now bank 5km away they want ,,india   lockdown   block   cash   credit   limit   stock   statement   custom   duti   yesterday   groceri   store   km   away   home   polic   peopl   anyth   take   wheeler   bank   km   away   want  
1575,,1,,ane message kre kaam thai jay work from home,,messag   kaam   thai   work   home  
1576,,1,,what happened the suit tie work from home schedule ,,happen   suit   work   home   schedul  
1577,,1,,why not keep them from quarantine your home ,,keep   quarantin   home  
1578,,1,,modem not working signal unable work from home very poor made several tweets via action from jio except due high penetrations signal issue now the fourth day ,,modem   work   signal   unabl   work   home   poor   made   sever   tweet   action   except   high   penetr   signal   issu   fourth   day  
1579,,1,,have cold cough and fever this covid when should visit the doctor how manage need test what protect others home get answers these questions from expect trupti gilada and share ckkddoyq ,,cold   cough   fever   covid   visit   doctor   manag   need   test   protect   other   home   answer   question   expect   trupti   gilada   share   ckkddoyq  
1580,,1,,while home hoping for catastrophic event corona pass and economists figuring out how deal with the post apocalypse recession job losses there are ads directed enjoy from home pic twitter com rrlao3h0u1,,home   hope   catastroph   event   corona   pa   economist   figur   deal   post   apocalyps   recess   loss   ad   direct   enjoy   home   twitter   rrlaohu  
1581,,1,,fsp technology india unethical business practice ups for purchased 4th april 2020 from dealer maadigitech lucknow not working spite regular follow the complaint unattended and not able work from home the national interest ,,technolog   india   uneth   busi   practic   purchas   th   april   dealer   maadigitech   lucknow   work   spite   regular   follow   plaint   unattend   abl   work   home   nation   interest  
1582,,1,,weeks lockdown home weeks lock down from phone internet which one will you pick given choice ,,week   lockdown   home   week   lock   phone   internet   k   given   choic  
1583,,1,,death troll riches 200 000 then ndt will declare semi lockdown month work from home and work from home stategy land for year yes ,,death   troll   rich   declar   semi   lockdown   month   work   home   work   home   stategi   land   year   ye  
1584,,1,,"true massive job losses curtailing manpower organizations
msme may drown work from home wfh accepted norm reduction office space requirement lesser traffic
office space price may come down blow consumer rural loans microfinance ",,true   massiv   loss   curtail   manpow   organ   msme   drown   work   home   accept   norm   reduct   offic   space   requir   lesser   traffic   offic   space   price   e   blow   consum   rural   loan   microfin  
1585,,1,,this police man comes home only once daily have his single meal but has sit outside the house and only see her daughter from distance salute all workers who are fighting with covid pandemic across the globe  pic twitter com hegynhjp3r,,polic   e   home   daili   sl   meal   outsid   hous   daughter   distanc   salut   worker   fight   covid   pandem   across   globe   twitter   hegynhjpr  
